Name,Org,Pos,Current Level,Age,Top 100,Org Rk,FB,SL,CB,CH,CMD,FV,IP,K%,BB%,GB%,ERA,xFIP,playerId
"Carlos Tavera","BAL","MIRP","AAA","23.8194444",,38,"45 / 50","45 / 45","","60 / 60","35 / 50","35+",57.1,0.32926829,0.13821138,0.393700787,4.39534922713783,4.032564331267643,"sa3017536"
"Wyatt Olds","BOS","SIRP","AAA","22.9888888",,50,"50 / 55","55 / 60","","","30 / 40","35+",111,0.25527831,0.12284069,0.359589041,5.918919020625604,5.380806191911822,"sa3017539"
"Jake Rice","ARI","SIRP","AAA","25.0333333",,36,"45 / 60","45 / 50","","","30 / 50","35+",39,0.24293785,0.13559322,0.342592592,6.923076923076923,5.461929097848062,"sa3017593"
"Austin Love","STL","SP","CPX","23.5138888",,15,"50 / 50","55 / 55","","40 / 50","45 / 55","40",125.2,0.2677305,0.09219858,0.472779369,5.729443434612036,3.785298366681269,"sa3017609"
"Raimon Gomez","NYM","SIRP","A+","20.9027777",,28,"60 / 60","50 / 55","","40 / 50","30 / 40","35+",47.2,0.26341463,0.09756098,0.357723577,3.776223373282546,4.100670730346914,"sa3017645"
"Luke Murphy","LAA","SIRP","AA","22.7388888",,35,"60 / 60","40 / 45","40 / 40","35 / 40","30 / 40","35+",44.2,0.28729282,0.14364641,0.415841584,2.619402686799156,4.4517907701374,"sa3017653"
"Mason Erla","LAA","MIRP","AA","24.95",,15,"55 / 60","40 / 45","","55 / 60","30 / 45","40",82,0.18390805,0.0545977,0.48828125,4.280487804878049,4.39480516343582,"sa3017685"
"Keagan Gillies","BAL","SIRP","AA","24.5111111",,41,"55 / 60","40 / 45","45 / 50","30 / 30","30 / 40","35+",20.1,0.24444444,0.07777778,0.45,4.8688532202131585,3.9826963104584108,"sa3017686"
"Mitchell Bratt","TEX","SP","AA","19.0777777",,27,"40 / 50","45 / 50","40 / 50","45 / 55","20 / 45","40",80.2,0.29464286,0.08333333,0.419191919,2.4545457640776536,3.7250423977251224,"sa3017719"
"Ronan Kopp","LAD","SIRP","AA","20.0055555",,29,"60 / 60","55 / 60","","30 / 40","20 / 30","40",62.1,0.38434164,0.15302491,0.448275862,2.7433151442675987,3.855639906852743,"sa3017751"
"Joe Rock","COL","SP","AAA","22.0055555",,20,"45 / 50","50 / 55","","45 / 55","30 / 45","40",115.2,0.24390244,0.10162602,0.449044585,4.8242079170695735,4.372392169267569,"sa3017755"
"Maddux Bruns","LAD","SP","A+","20.1138888",,6,"55 / 60","55 / 60","60 / 70","","20 / 45","45+",44.1,0.31018519,0.20833333,0.385416666,5.684211178452476,5.829830667160058,"sa3017782"
"Michael Morales","SEA","SP","AA","19.9666666",,17,"30 / 50","","50 / 55","40 / 50","20 / 50","40",120.1,0.2236136,0.08944544,0.419178082,5.9085875073625775,5.131475616919384,"sa3017783"
"McCade Brown","COL","SIRP","A","22.2111111",,29,"55 / 55","50 / 55","45 / 50","40 / 45","35 / 50","40",89.2,0.31052632,0.06052632,0.445887445,5.219331447142585,3.724370922572242,"sa3017812"
"Jose Pena","PHI","SIRP","A","19.0638888",,38,"45 / 50","","50 / 60","40 / 45","20 / 45","35+",27.1,0.22047244,0.1496063,0.410958904,6.5853666195481715,5.602750321019409,"sa3017821"
"Will Bednar","SFG","SP","AA","22.1333333",,7,"45 / 50","55 / 60","50 / 55","30 / 45","30 / 50","45",43,0.27717391,0.11956522,0.452631578,4.186046511627907,5.556631919395092,"sa3017844"
"Mason Albright","LAA","SP","AA","19.6805555",,19,"45 / 50","","55 / 60","30 / 45","20 / 50","40",55,0.21611722,0.1025641,0.397727272,8.672727272727272,5.470442075350069,"sa3017847"
"Micah Ottenbreit","PHI","SP","A","19.2333333",,15,"40 / 55","","45 / 55","45 / 55","20 / 50","40",5.2,0.14285714,0.17857143,0.388888888,7.94117201571071,6.4802234026994565,"sa3017860"
"Nick Zwack","NYM","SP","AA","24",,17,"45 / 45","55 / 60","","40 / 50","30 / 50","40",105.2,0.31205674,0.08037825,0.404,2.810725416756258,3.536281129707531,"sa3017867"
"Zac Leigh","CHC","MIRP","AA","24.7138888",,19,"45 / 50","45 / 50","","50 / 60","30 / 45","40+",34.2,0.3630137,0.10958904,0.402777777,2.855768968896777,3.274147474195696,"sa3017873"
"Matt Mikulski","SFG","MIRP","A+","23.2305555",,18,"55 / 60","45 / 50","45 / 45","60 / 70","30 / 45","40+",79,0.26158038,0.08446866,0.377880184,6.949367088607595,5.012164935507352,"sa3017874"
"Kevin Abel","CIN","SP","AA","23.45",,41,"30 / 30","","50 / 55","60 / 60","35 / 55","35+",38.2,0.35869565,0.18478261,0.345679012,5.818965038845042,3.8599002505167364,"sa3017879"
"Andrew Painter","PHI","SP","ST","19.3083333",,3,"50 / 60","50 / 55","45 / 50","30 / 45","25 / 50","45+",103.2,0.38653367,0.06234414,0.345794392,1.5627008592065312,2.672235749290599,"sa3017880"
"Mat Olsen","SFG","SIRP","AA","22.0638888",,46,"50 / 55","45 / 55","50 / 55","","30 / 40","35+",58,0.3254902,0.09803922,0.5234375,3.413793103448276,3.516562870324686,"sa3017882"
"Adam Shoemaker","ATL","SIRP","A","19.6972222",,30,"50 / 60","","40 / 50","40 / 50","20 / 40","35+",38,0.21142857,0.13714286,0.288288288,6.868421052631579,5.418692143888851,"sa3017888"
"Landon Marceaux","LAA","SP","A","22.8138888",,28,"40 / 40","55 / 60","55 / 55","30 / 40","35 / 55","35+",90.2,0.20621469,0.04519774,0.564202334,2.977941072059341,3.7732678629832765,"sa3017913"
"Eric Cerantola","KCR","SIRP","AAA","22.2472222",,35,"55 / 60","55 / 60","","45 / 55","30 / 40","35+",30.1,0.26666667,0.1037037,0.419753086,5.340659900357163,4.19601307304775,"sa3017914"
"Mike Vasil","NYM","SP","AAA","22.3666666",,18,"50 / 55","50 / 55","50 / 50","40 / 50","30 / 45","40",71.1,0.29209622,0.08934708,0.457142857,3.532710532265817,3.3063501479485584,"sa3017915"
"Peter Heubeck","LAD","SP","A+","20.025",,22,"40 / 60","45 / 55","45 / 55","30 / 50","20 / 40","40",31.2,0.29577465,0.17605634,0.352112676,7.389472942405204,5.582574382593213,"sa3017936"
"Dominic Hamel","NYM","SP","AAA","23.4138888",,11,"50 / 50","55 / 60","55 / 55","45 / 50","30 / 45","40",119,0.29591837,0.11020408,0.409252669,3.2521008403361344,3.9120623177051894,"sa3017949"
"Brock Selvidge","NYY","MIRP","AA","19.925",,28,"45 / 60","","45 / 55","","20 / 40","40",42.2,0.29281768,0.09392265,0.476190476,2.9531246479601085,3.468825517503275,"sa3017950"
"Eduardo Rivera","OAK","SIRP","A","19.1333333",,41,"55 / 60","","50 / 55","","20 / 40","35+",13.2,0.32352941,0.16176471,0.588235294,3.2926821609399,4.1990113603509585,"sa3017951"
"Chase Petty","CIN","SIRP","AAA","19.325",,11,"60 / 60","60 / 70","","40 / 55","20 / 45","40+",98.1,0.23703704,0.07654321,0.545112781,3.47796634905301,3.8003617803586005,"sa3017963"
"Eric Silva","SFG","SP","AA","19.8277777",,12,"40 / 45","40 / 50","45 / 50","40 / 50","25 / 60","40+",85.2,0.27123288,0.10684932,0.377272727,5.883269181101661,4.888078770785254,"sa3017965"
"Jacob Steinmetz","ARI","SP","A+","19.0333333",,44,"40 / 50","","45 / 55","30 / 45","20 / 50","35+",24,0.23076923,0.17094017,0.492307692,7.875,6.032874491810799,"sa3017976"
"Alec Willis","STL","SP","CPX","19.3361111",,34,"40 / 50","","45 / 55","30 / 50","20 / 50","35+",11.1,0.34782609,0.04347826,0.391304347,1.5882357396057745,2.4286863371630676,"sa3017992"
"Blake Beers","OAK","SP","AAA","24.0444444",,25,"50 / 50","60 / 70","45 / 50","35 / 40","30 / 45","40",92.2,0.25,0.0775,0.3828125,4.0791364667529395,4.581872770707004,"sa3018004"
"Ricky Tiedemann","TOR","SP","AAA","19.9527777",,3,"45 / 50","50 / 55","","50 / 55","20 / 55","45",78.2,0.38870432,0.09634551,0.479166666,2.173728673014969,2.863143426674048,"sa3018096"
"Doug Nikhazy","CLE","SP","AAA","22.9722222",,31,"40 / 45","45 / 50","55 / 55","30 / 40","35 / 55","40",102.1,0.28256071,0.17439294,0.421276595,3.957654846068853,4.787239689894022,"sa3018110"
"Davis Sharpe","CLE","SP","AA","22.5027777",,22,"45 / 50","55 / 60","","40 / 45","30 / 50","40",71.1,0.31407942,0.0433213,0.355029585,2.0186916787464675,3.2030421313409843,"sa3018112"
"Dylan Smith","DET","SP","A+","22.175",,17,"40 / 45","50 / 55","45 / 45","45 / 50","35 / 60","40",88.1,0.24250681,0.05722071,0.43548387,3.7698115378217323,3.5313413215488287,"sa3018113"
"Tyler Mattison","DET","SIRP","AA","22.9055555",,31,"50 / 55","","55 / 60","","30 / 40","35+",39.2,0.32926829,0.11585366,0.422222222,4.537814544188614,3.433218819949068,"sa3018117"
"Trenton Denholm","CLE","SP","AA","22.6722222",,21,"50 / 50","","50 / 55","55 / 60","35 / 50","40+",97.2,0.24768519,0.09259259,0.386281588,4.7918093728137094,4.267091846018735,"sa3018139"
"Tommy Mace","CLE","SP","AA","23.7222222",,23,"50 / 50","55 / 60","45 / 50","40 / 50","35 / 55","40",85,0.20833333,0.10555556,0.385892116,4.552941176470588,4.6918323419549886,"sa3018140"
"Calvin Ziegler","NYM","SP","A+","19.8277777",,8,"50 / 55","50 / 60","","30 / 50","30 / 45","40+",46.2,0.35175879,0.1758794,0.333333333,4.435713802259849,4.3564115158154255,"sa3018142"
"Steven Hajjar","MIN","SP","AAA","21.9833333",,22,"40 / 50","50 / 55","45 / 45","50 / 55","35 / 55","40",52.1,0.38425926,0.14814815,0.336734693,3.611464389555784,3.5200913918763024,"sa3018177"
"Chad Dallas","TOR","MIRP","AAA","22.0972222",,23,"40 / 45","60 / 70","50 / 50","40 / 45","30 / 40","35+",88,0.21234568,0.12592593,0.438735177,4.6022727272727275,4.923220666447147,"sa3018180"
"Russell Smith","MIL","SIRP","AA","23.8916666",,24,"50 / 55","","","50 / 55","30 / 50","40",68.1,0.20735786,0.090301,0.363636363,4.873171094432633,4.518769704078598,"sa3018191"
"Madison Jeffrey","LAD","SIRP","A+","22.3805555",,48,"50 / 55","","60 / 60","","30 / 40","35+",42,0.26829268,0.21463415,0.372340425,6,6.685401275612059,"sa3018206"
"Christian Montes De Oca","ARI","SIRP","AAA","22.9194444",,46,"50 / 50","50 / 55","","45 / 50","30 / 50","35+",39.2,0.40804598,0.07471264,0.373493975,2.949580304695627,2.824367913179728,"sa3018207"
"Frank Mozzicato","KCR","SP","A+","19.1166666",,9,"30 / 55","20 / 55","55 / 60","30 / 50","20 / 55","40+",69,0.29084967,0.16666667,0.537974683,4.304347826086956,4.355713037952133,"sa3018242"
"Ben Kudrna","KCR","SP","AA","19.5027777",,12,"50 / 55","45 / 50","","50 / 60","20 / 45","40+",72.1,0.19614148,0.10289389,0.400943396,3.4838712127173084,5.017067757659343,"sa3018253"
"Shane Panzini","KCR","SP","A+","20.7527777",,32,"45 / 50","45 / 50","55 / 55","40 / 45","20 / 50","40",63,0.23321555,0.13427562,0.356321839,5,5.157409033936168,"sa3018257"
"Anthony Solometo","PIT","SP","AA","19.6638888",,15,"40 / 50","55 / 60","","","25 / 60","40+",47.2,0.2712766,0.10106383,0.508928571,2.643356361297782,3.566923291412341,"sa3018259"
"Walbert Urena","LAA","SP","A+","18.5166666",,20,"60 / 70","40 / 45","","50 / 60","20 / 35","40",37.1,0.26470588,0.18823529,0.625,3.8571433826369397,5.226521905871503,"sa3018298"
"Owen Kellington","PIT","SP","A","19.4888888",,49,"40 / 50","","55 / 60","","20 / 50","35+",10,0.27272727,0.16363636,0.379310344,11.7,4.721771118044853,"sa3018801"
"Jarlin Susana","SDP","SP","A+","18.3555555",,8,"65 / 70","50 / 60","","30 / 45","20 / 45","40+",45,0.36871508,0.11173184,0.5,2.40000050862641,3.350040474843089,"sa3018808"
"Irv Carter","TOR","SP","A+","19.8138888",,21,"40 / 45","50 / 55","","45 / 55","25 / 55","35+",47.2,0.25980392,0.07352941,0.359375,5.475523891259692,3.8425640433302957,"sa3019239"
"Elmer Rodriguez-Cruz","BOS","SIRP","A+","18.9527777",,45,"40 / 55","","40 / 50","30 / 50","20 / 45","35+",38.1,0.26086957,0.0931677,0.5,1.8782611187825236,3.6603050825468086,"sa3019459"
"Hever Bueno","TEX","SIRP","","27.6888888",,40,"50 / 50","55 / 60","","","30 / 35","35+",38,0.28877005,0.16042781,0.326530612,7.815789473684211,5.723893848453697,"sa738180"
"Cory Thompson","STL","SIRP","","27.8555555",,28,"45 / 50","","","60 / 60","40 / 50","35+",13,0.22807018,0.07017544,0.368421052,4.846153890592812,4.8396987352738545,"sa738349"
"Fernery Ozuna","TEX","SIRP","","26.7277777",,46,"55 / 55","45 / 45","","50 / 55","50 / 50","35+",63.1,0.26909091,0.08363636,0.493975903,4.831579189881736,4.389673471372678,"sa739259"
"Yoan Aybar","CHW","SIRP","","25.0777777",,28,"60 / 60","50 / 55","","","30 / 35","35+",41.1,0.24285714,0.18571429,0.394736842,8.70967808920938,5.972987897937353,"sa829086"
"Hunter Schryver","CHW","SIRP","","27.3277777",,25,"50 / 55","50 / 55","","","45 / 50","35+",40,0.20903955,0.11299435,0.486486486,4.275,5.148672839999199,"sa873263"
"Franklin Perez","DET","SP","","24.6527777",,30,"40 / 50","50 / 60","45 / 50","55 / 60","40 / 50","35+",25.1,0.140625,0.2265625,0.31081081,9.592106466808628,7.835182137421613,"sa873722"
"Eury Ramos","CHC","SIRP","AAA","24.8083333",,35,"60 / 60","","","55 / 55","30 / 35","35+",30.2,0.19148936,0.19148936,0.418604651,4.989131493374423,6.037576386884625,"sa873729"
"Wandisson Charles","OAK","SIRP","","25.9",,43,"70 / 70","40 / 45","","","30 / 35","35+",37,0.16831683,0.18811881,0.377952755,11.432432432432432,6.774625567809956,"sa874818"
"Will Stewart","MIA","MIRP","","25.0472222",,33,"40 / 40","55 / 55","","45 / 50","50 / 50","35+",103.2,0.18997912,0.11482255,0.608280254,5.382636490891248,4.708161726126914,"sa875247"
"Riley Thompson","CHC","MIRP","","26.0611111",,37,"50 / 55","","55 / 60","45 / 45","40 / 45","35+",57,0.26778243,0.13389121,0.435714285,4.421052631578948,4.632660489751582,"sa876287"
"Alan Rangel","ATL","SP","AAA","24.9444444",,14,"55 / 55","","50 / 50","55 / 55","40 / 40","40",118.2,0.2754717,0.09811321,0.304918032,5.308989219150262,4.455690479449852,"sa877578"
"Jasseel De La Cruz","ATL","SIRP","","25.0972222",,26,"60 / 60","60 / 60","","40 / 40","30 / 30","35+",27.1,0.20588235,0.08823529,0.517241379,7.243903281502989,4.8505613960273335,"sa879559"
"Kade McClure","CHW","SP","","26.4694444",,21,"50 / 55","50 / 55","45 / 50","","45 / 50","35+",88.1,0.24685139,0.07052897,0.387596899,4.992453016593141,4.19905388809526,"sa915622"
"Joel Peguero","TBR","SIRP","AA","25.2388888",,59,"70 / 70","55 / 60","","","35 / 40","35+",58.1,0.19259259,0.12962963,0.488764044,4.937143277538102,5.266154041403599,"sa917689"
"Bryan Mata","BOS","MIRP","AAA","23.2444444",,14,"60 / 60","45 / 45","50 / 50","55 / 60","40 / 50","40+",83,0.30259366,0.13256484,0.526041666,2.4939758463026336,3.6387891975250946,"sa917784"
"Jay Groome","BOS","SP","AAA","23.9388888",,15,"50 / 50","40 / 45","55 / 55","45 / 50","40 / 50","40+",145,0.22815534,0.10355987,0.410126582,3.413793462692099,5.030832216623292,"sa917925"
"Wilkel Hernandez","DET","SP","AAA","23.3",,26,"50 / 55","","50 / 55","40 / 50","50 / 50","40",44,0.26984127,0.08465608,0.420168067,4.5,3.4936784557320855,"sa918026"
"Brian Howard","OAK","SP","","27.2666666",,35,"50 / 50","","45 / 50","45 / 50","50 / 55","40",72.1,0.20972644,0.10334347,0.368181818,6.843318611446154,6.039595853621043,"sa918377"
"Lucas Jacobsen","TEX","SIRP","","27.0833333",,38,"55 / 55","55 / 55","","","40 / 40","35+",20.2,0.35632184,0.11494253,0.377777777,2.6129028238938203,3.802269196320934,"sa918634"
"Nathan Webb","KCR","MIRP","AAA","24.9472222",,15,"70 / 70","55 / 60","","40 / 45","30 / 40","40+",33.1,0.21910112,0.15168539,0.416666666,9.990001024174795,5.796992628834441,"sa918814"
"Victor Castaneda","MIL","MIRP","A+","23.9277777",,29,"45 / 45","","45 / 45","55 / 55","40 / 40","35+",120.2,0.22519084,0.09923664,0.372434017,4.1022102905787925,5.01904715890082,"sa978399"
